method,accuracy,f1_score,prauc,roc,aps,precision,recall,elapsed
ivf_rf,0.8734793187347932,0.6616052060737526,0.7069331500201292,0.9265332475806695,0.7074738083029477,0.5648148148148148,0.7984293193717278,2.856677293777466
swf_rf,0.8718572587185726,0.6587473002159828,0.7052854285852971,0.9259064324547036,0.7058225664534693,0.5606617647058824,0.7984293193717278,1.3445487022399902
owf_rf,0.8718572587185726,0.6587473002159828,0.7051488379710662,0.9259039201696295,0.7056911489350096,0.5606617647058824,0.7984293193717278,0.833641529083252
mrf_rf,0.8738848337388483,0.6571113561190739,0.7191857147696652,0.9286360301876174,0.7196418262218207,0.5676190476190476,0.7801047120418848,4.382633686065674
xgb,0.8978102189781022,0.6170212765957448,0.7109935178554279,0.914213001577715,0.7114512367383365,0.7355072463768116,0.5314136125654451,0.05150294303894043
rf,0.8588807785888077,0.6419753086419754,0.7183781951241129,0.921590326697551,0.7188083770299246,0.5288135593220339,0.8167539267015707,0.5852015018463135
xt,0.7343876723438767,0.48947778643803597,0.5489060584904507,0.8617891489383083,0.550063488156804,0.34850166481687017,0.8219895287958116,0.46596646308898926
ivf_rf,0.8572587185725872,0.6378600823045268,0.72359939153632,0.9230047431942198,0.7240138093411054,0.5254237288135594,0.8115183246073299,6.34207010269165
swf_rf,0.8588807785888077,0.6419753086419754,0.7198356488149331,0.9219357658952277,0.7202594127064892,0.5288135593220339,0.8167539267015707,2.9638724327087402
owf_rf,0.8588807785888077,0.6419753086419754,0.7198720586510775,0.9219483273205976,0.7202957933236068,0.5288135593220339,0.8167539267015707,1.8139088153839111
mrf_rf,0.8641524736415247,0.6528497409326425,0.7276167434676902,0.9257456462099667,0.7280693621293407,0.5403087478559176,0.824607329842932,13.106456995010376
xgb,0.9067315490673155,0.6546546546546547,0.733209547728841,0.9237062988011376,0.733818604222388,0.7676056338028169,0.5706806282722513,0.05260467529296875
rf,0.8775344687753447,0.6703056768558951,0.7352222280141107,0.9271274030006733,0.7356639215685914,0.5749063670411985,0.8036649214659686,0.5810925960540771
xt,0.7607461476074615,0.5203252032520326,0.5903382516394022,0.8739523771241371,0.5910725118351741,0.37735849056603776,0.837696335078534,0.4590883255004883
ivf_rf,0.875506893755069,0.6659412404787813,0.740116297905428,0.9281197556049081,0.7405387845367455,0.5698324022346368,0.8010471204188482,6.480511426925659
swf_rf,0.8759124087591241,0.6666666666666667,0.7366121290552109,0.9273635577976304,0.7370450406411053,0.5708955223880597,0.8010471204188482,2.940420150756836
owf_rf,0.8759124087591241,0.6666666666666667,0.7366283441015559,0.9273623016550935,0.7370612045733009,0.5708955223880597,0.8010471204188482,1.800452470779419
mrf_rf,0.875506893755069,0.6681081081081082,0.7527402057588857,0.9313116137914401,0.7531663712520471,0.569060773480663,0.8089005235602095,13.13308048248291
xgb,0.9063260340632603,0.6666666666666666,0.71851154127914,0.9096789550903921,0.7184192466721975,0.7427652733118971,0.6047120418848168,0.04439258575439453
rf,0.8799675587996756,0.690376569037657,0.7590782645661703,0.9374152103787521,0.7594607932854709,0.5749128919860628,0.8638743455497382,0.5984976291656494
xt,0.7420924574209246,0.49523809523809526,0.565514921173071,0.8636821557415763,0.5664184523035936,0.3553530751708428,0.8167539267015707,0.4675934314727783
ivf_rf,0.8807785888077859,0.6918238993710691,0.7648758128492353,0.9388999708574932,0.7652409091871885,0.5769230769230769,0.8638743455497382,6.389854669570923
swf_rf,0.8803730738037308,0.6910994764397906,0.7607163749177791,0.937794565424928,0.76109372520463,0.5759162303664922,0.8638743455497382,3.0396318435668945
owf_rf,0.8803730738037308,0.6910994764397906,0.7606419117193137,0.9378021022801499,0.7610202139378641,0.5759162303664922,0.8638743455497382,1.7903542518615723
mrf_rf,0.8803730738037308,0.6891464699683878,0.7772350378959264,0.942204881872356,0.7776262446837059,0.5767195767195767,0.856020942408377,13.042378187179565
xgb,0.8941605839416058,0.5876777251184835,0.7101071034079512,0.9291121082091427,0.7106878453717065,0.7410358565737052,0.4869109947643979,0.05170559883117676
rf,0.8771289537712895,0.6766275346851653,0.7204847361063503,0.9333842489775,0.7209717965313925,0.5711711711711712,0.8298429319371727,0.27782106399536133
